t;dt;mu;dmu
0.0;0.01;0.41266416471671347;0.0
0.01;0.01;0.6582021166888343;0.24553795197212086
0.02;0.01;0.8376158215237745;0.17941370483494012
0.03;0.01;0.9801174079859507;0.14250158646217626
0.04;0.01;1.0991683796111253;0.11905097162517464
0.05;0.01;1.200915449719597;0.10174707010847173
0.060000000000000005;0.01;1.2878216792287323;0.08690622950913518
0.07;0.01;1.3603443544308975;0.07252267520216527
0.08;0.01;1.4178213989606472;0.057477044529749666
0.09;0.01;1.4595102362215187;0.04168883726087147
0.09999999999999999;0.01;1.4864953790977158;0.026985142876197132
0.10999999999999999;0.01;1.5033281264221043;0.016832747324388553
0.11999999999999998;0.01;1.5157919770819017;0.012463850659797382
0.12999999999999998;0.01;1.5269452822652247;0.011153305183323026
0.13999999999999999;0.01;1.5374955182080359;0.010550235942811126
0.15;0.01;1.5475470549469224;0.01005153673888648
0.16;0.01;1.5571315323408865;0.009584477393964175
0.17;0.01;1.5662722577492858;0.009140725408399275
0.18000000000000002;0.01;1.574989605991148;0.0087173482418621
0.19000000000000003;0.01;1.5833016509756526;0.008312044984504663
0.20000000000000004;0.01;1.5912244316184672;0.007922780642814597
0.21000000000000005;0.01;1.5987721707536497;0.007547739135182585
0.22000000000000006;0.01;1.6059574734794861;0.0071853027258363955
0.23000000000000007;0.01;1.612791511244105;0.006834037764618772
0.24000000000000007;0.01;1.6192841965427636;0.006492685298658651
0.25000000000000006;0.01;1.6254443526759295;0.006160156133165895
0.26000000000000006;0.01;1.631279882530514;0.005835529854584465
0.2700000000000001;0.01;1.636797939747087;0.005518057216573169
0.2800000000000001;0.01;1.642005104878267;0.005207165131179803
0.2900000000000001;0.01;1.646907568161738;0.0049024632834711035
0.3000000000000001;0.01;1.6515113192619308;0.004603751100192843
0.3100000000000001;0.01;1.6558223427367482;0.004311023474817377
0.3200000000000001;0.01;1.6598468160658288;0.0040244733290806245
0.3300000000000001;0.01;1.6635913049124487;0.00374448884661982
0.34000000000000014;0.01;1.667062948056398;0.003471643143949432
0.35000000000000014;0.01;1.6702696224135425;0.00320667435714439
0.36000000000000015;0.01;1.6732200771326702;0.002950454719127693
0.37000000000000016;0.01;1.6759240253692804;0.002703948236610243
0.38000000000000017;0.01;1.6783921833837436;0.0024681580144632065
0.3900000000000002;0.01;1.6806362493474993;0.0022440659637557037
0.4000000000000002;0.01;1.6826688186330878;0.0020325692855884814
0.4100000000000002;0.01;1.6845032380088067;0.001834419375718932
0.4200000000000002;0.01;1.6861534072859505;0.001650169277143787
0.4300000000000002;0.01;1.687633542560035;0.0014801352740845264
0.4400000000000002;0.01;1.6889579192158835;0.0013243766558483916
0.45000000000000023;0.01;1.6901406145547553;0.0011826953388718309
0.46000000000000024;0.01;1.6911952689494871;0.0010546543947318465
0.47000000000000025;0.01;1.6921348810974857;0.0009396121479985364
0.48000000000000026;0.01;1.6929716479491337;0.0008367668516480187
0.49000000000000027;0.01;1.6937168542235317;0.0007452062743980026
0.5000000000000002;0.01;1.694380811059255;0.0006639568357234005
0.5100000000000002;0.01;1.694972839033224;0.000592027973968845
0.5200000000000002;0.01;1.695501287920888;0.0005284488876640125
0.5300000000000002;0.01;1.6959735842241288;0.00047229630324086
0.5400000000000003;0.01;1.6963962974507631;0.0004227132266343414
0.5500000000000003;0.01;1.6967752170328387;0.0003789195820755875
0.5600000000000003;0.01;1.6971154332249512;0.00034021619211244136
0.5700000000000003;0.01;1.6974214169788107;0.0003059837538594845
0.5800000000000003;0.01;1.6976970953861412;0.0002756784073305596
0.5900000000000003;0.01;1.6979459206581715;0.00024882527203029525
0.6000000000000003;0.01;1.6981709316935385;0.0002250110353669843
0.6100000000000003;0.01;1.6983748080692012;0.00020387637566265937
0.6200000000000003;0.01;1.6985599168029946;0.0001851087337934043
0.6300000000000003;0.01;1.69872835253324;0.0001684357302453865
0.6400000000000003;0.01;1.698881971896241;0.00015361936300095635
0.6500000000000004;0.01;1.6990224229076887;0.00014045101144777306
0.6600000000000004;0.01;1.6991511701109667;0.00012874720327804567
0.6700000000000004;0.01;1.6992695161756486;0.00011834606468186237
0.6800000000000004;0.01;1.699378620535101;0.00010910435945232777
0.6900000000000004;0.01;1.6994795155571656;0.00010089502206467316
0.7000000000000004;0.01;1.6995731206543487;9.360509718314702e-05
0.7100000000000004;0.01;1.699660254663772;8.71340094232842e-05
0.7200000000000004;0.01;1.6997416467633601;8.139209958812899e-05
0.7300000000000004;0.01;1.6998179461388752;7.629937551500987e-05
0.7400000000000004;0.01;1.6998897305751397;7.178443626454367e-05
0.7500000000000004;0.01;1.699957514112415;6.778353727532327e-05
0.7600000000000005;0.01;1.7000217538837337;6.423977131864156e-05
0.7700000000000005;0.01;1.700082856229532;6.110234579836948e-05
0.7800000000000005;0.01;1.700141182170829;5.832594129695501e-05
0.7900000000000005;0.01;1.700197052310444;5.5870139614944136e-05
0.8000000000000005;0.01;1.700250751222454;5.3698912010125e-05
0.8100000000000005;0.01;1.7003025313826474;5.178016019335985e-05
0.8200000000000005;0.01;1.7003526166866727;5.008530402528244e-05
0.8300000000000005;0.01;1.7004012055975035;4.8588910830815735e-05
0.8400000000000005;0.01;1.7004484739595438;4.7268362040275846e-05
0.8500000000000005;0.01;1.7004945775129723;4.6103553428489263e-05
0.8600000000000005;0.01;1.7005396541386542;4.507662568187243e-05
0.8700000000000006;0.01;1.7005838258610262;4.417172237203282e-05
0.8800000000000006;0.01;1.700627200633737;4.3374772710880194e-05
0.8900000000000006;0.01;1.7006698739304753;4.2673296738238164e-05
0.9000000000000006;0.01;1.700711930161223;4.2056230747711254e-05
0.9100000000000006;0.01;1.7007534439322596;4.1513771036560954e-05
0.9200000000000006;0.01;1.7007944811664106;4.1037234151053426e-05
0.9300000000000006;0.01;1.7008351000984325;4.061893202189637e-05
0.9400000000000006;0.01;1.7008753521589197;4.025206048718921e-05
0.9500000000000006;0.01;1.7009152827587906;3.993059987084102e-05
0.9600000000000006;0.01;1.7009549319851487;3.96492263581294e-05
0.9700000000000006;0.01;1.700994335218242;3.9403233093260326e-05
0.9800000000000006;0.01;1.7010335236781873;3.918845994532738e-05
0.9900000000000007;0.01;1.70107252490926;3.900123107269948e-05
1.0000000000000007;0.01;1.7011113632086727;3.883829941275785e-05
1.0100000000000007;0.01;1.7011500600060856;3.8696797412862693e-05
1.0200000000000007;0.01;1.701188634199358;3.857419327246703e-05
1.0300000000000007;0.01;1.7012271024515002;3.8468252142154213e-05
1.0400000000000007;0.01;1.701265479453213;3.8377001712719405e-05
1.0500000000000007;0.01;1.7013037781549338;3.829870172089578e-05
1.0600000000000007;0.01;1.7013420099718781;3.8231816944289676e-05
1.0700000000000007;0.01;1.7013801849651515;3.8174993273409896e-05
1.0800000000000007;0.01;1.7014183120017092;3.812703655770022e-05
1.0900000000000007;0.01;1.7014563988955724;3.808689386319841e-05
1.1000000000000008;0.01;1.7014944525324947;3.8053636922219525e-05
1.1100000000000008;0.01;1.7015324789799697;3.8026447475081326e-05
1.1200000000000008;0.01;1.7015704835843104;3.800460434066899e-05
1.1300000000000008;0.01;1.701608471056278;3.798747196759322e-05
1.1400000000000008;0.01;1.7016464455466163;3.7974490338266165e-05
1.1500000000000008;0.01;1.7016844107126619;3.7965166045594856e-05
1.1600000000000008;0.01;1.701722369777074;3.7959064412174115e-05
1.1700000000000008;0.01;1.7017603255796172;3.7955802543176986e-05
1.1800000000000008;0.01;1.7017982806228005;3.79550431832687e-05
1.1900000000000008;0.01;1.7018362371121079;3.795648930737805e-05
1.2000000000000008;0.01;1.7018741969914468;3.795987933896683e-05
1.2100000000000009;0.01;1.7019121619743909;3.796498294406092e-05
1.2200000000000009;0.01;1.701950133571699;3.797159730822841e-05
1.2300000000000009;0.01;1.7019881131155654;3.797954386630664e-05
1.2400000000000009;0.01;1.7020261017809755;3.7988665410049194e-05
1.2500000000000009;0.01;1.7020641006045254;3.7998823549934e-05
1.260000000000001;0.01;1.7021021105009841;3.8009896458746084e-05
1.270000000000001;0.01;1.702140132277891;3.8021776906926874e-05
1.280000000000001;0.01;1.702178166648404;3.8034370512862736e-05
1.290000000000001;0.01;1.7022162142426145;3.804759421055515e-05
1.300000000000001;0.01;1.7022542756175105;3.806137489603678e-05
1.310000000000001;0.01;1.7022923512657462;3.807564823565812e-05
1.320000000000001;0.01;1.7023304416233664;3.8090357620257365e-05
1.330000000000001;0.01;1.7023685470766008;3.810545323434944e-05
1.340000000000001;0.01;1.7024066679678516;3.812089125077023e-05
1.350000000000001;0.01;1.7024448046009568;3.8136633105256834e-05
1.360000000000001;0.01;1.702482957245829;3.8152644872280206e-05
1.370000000000001;0.01;1.7025211261425346;3.816889670549273e-05
1.380000000000001;0.01;1.7025593115048847;3.818536235011827e-05
1.390000000000001;0.01;1.7025975135235965;3.820201871174156e-05
1.400000000000001;0.01;1.7026357323690724;3.8218845475945784e-05
1.410000000000001;0.01;1.7026739681938505;3.8235824778132255e-05
1.420000000000001;0.01;1.7027122211347572;3.825294090664677e-05
1.430000000000001;0.01;1.7027504913147997;3.8270180042543345e-05
1.440000000000001;0.01;1.7027887788448397;3.828753003998209e-05
1.450000000000001;0.01;1.7028270838250523;3.83049802126223e-05
1.460000000000001;0.01;1.702865406346226;3.8322521173750346e-05
1.470000000000001;0.01;1.7029037464908916;3.8340144665527376e-05
1.480000000000001;0.01;1.7029421043343254;3.8357843433756145e-05
1.490000000000001;0.01;1.7029804799454262;3.837561110087151e-05
1.500000000000001;0.01;1.7030188733874911;3.839344206491013e-05
1.5100000000000011;0.01;1.7030572847188934;3.8411331402254945e-05
1.5200000000000011;0.01;1.7030957139936835;3.8429274790141577e-05
1.5300000000000011;0.01;1.7031341612621134;3.844726842983093e-05
1.5400000000000011;0.01;1.703172626571103;3.84653089895437e-05
1.5500000000000012;0.01;1.7032111099646445;3.848339354162178e-05
1.5600000000000012;0.01;1.7032496114841618;3.850151951723113e-05
1.5700000000000012;0.01;1.703288131168828;3.851968466617173e-05
1.5800000000000012;0.01;1.7033266690558388;3.853788701091432e-05
1.5900000000000012;0.01;1.7033652251806606;3.855612482173143e-05
1.6000000000000012;0.01;1.7034037995772415;3.857439658094819e-05
1.6100000000000012;0.01;1.7034423922782032;3.8592700961626036e-05
1.6200000000000012;0.01;1.7034810033150052;3.86110368020276e-05
1.6300000000000012;0.01;1.7035196327180904;3.8629403085188585e-05
1.6400000000000012;0.01;1.7035582805170155;3.864779892515102e-05
1.6500000000000012;0.01;1.7035969467405612;3.866622354564697e-05
1.6600000000000013;0.01;1.703635631416836;3.868467627476946e-05
1.6700000000000013;0.01;1.7036743345733578;3.8703156521879833e-05
1.6800000000000013;0.01;1.7037130562371359;3.872166377805186e-05
1.6900000000000013;0.01;1.703751796434736;3.8740197600084514e-05
1.7000000000000013;0.01;1.7037905551923385;3.8758757602508354e-05
1.7100000000000013;0.01;1.7038293325357947;3.877734345625328e-05
1.7200000000000013;0.01;1.7038681284906698;3.879595487510379e-05
1.7300000000000013;0.01;1.7039069430822833;3.8814591613478555e-05
1.7400000000000013;0.01;1.7039457763357462;3.883325346287769e-05
1.7500000000000013;0.01;1.7039846282759905;3.885194024433325e-05
1.7600000000000013;0.01;1.7040234989278005;3.887065180996352e-05
1.7700000000000014;0.01;1.70406238831583;3.888938802942832e-05
1.7800000000000014;0.01;1.704101296464631;3.890814880103122e-05
1.7900000000000014;0.01;1.7041402233986684;3.892693403750869e-05
1.8000000000000014;0.01;1.7041791691423367;3.894574366825054e-05
1.8100000000000014;0.01;1.7042181337199762;3.896457763952199e-05
1.8200000000000014;0.01;1.7042571171558845;3.898343590824638e-05
1.8300000000000014;0.01;1.7042961194743276;3.9002318443115414e-05
1.8400000000000014;0.01;1.7043351406995504;3.9021225222812816e-05
1.8500000000000014;0.01;1.7043741808557853;3.904015623490409e-05
1.8600000000000014;0.01;1.7044132399672594;3.905911147406016e-05
1.8700000000000014;0.01;1.7044523180582025;3.907809094316761e-05
1.8800000000000014;0.01;1.7044914151528514;3.9097094648887776e-05
1.8900000000000015;0.01;1.7045305312754562;3.911612260476538e-05
1.9000000000000015;0.01;1.7045696664502843;3.91351748281199e-05
1.9100000000000015;0.01;1.704608820701626;3.915425134159989e-05
1.9200000000000015;0.01;1.7046479940537949;3.9173352168964115e-05
1.9300000000000015;0.01;1.7046871865311357;3.919247734085474e-05
1.9400000000000015;0.01;1.7047263981580216;3.921162688591551e-05
1.9500000000000015;0.01;1.7047656289588624;3.9230800840783786e-05
1.9600000000000015;0.01;1.704804878958101;3.924999923854422e-05
1.9700000000000015;0.01;1.7048441481802215;3.9269222120497105e-05
1.9800000000000015;0.01;1.7048834366497452;3.928846952372389e-05
1.9900000000000015;0.01;1.7049227443912351;3.930774148996896e-05
2.0000000000000013;0.01;1.704962071429298;3.932703806275306e-05
2.010000000000001;0.01;1.7050014177885826;3.9346359284708754e-05
2.020000000000001;0.01;1.705040783493784;3.936570520135518e-05
2.0300000000000007;0.01;1.7050801685696424;3.938507585843354e-05
2.0400000000000005;0.01;1.705119573040945;3.9404471302573185e-05
2.0500000000000003;0.01;1.7051589969325265;3.9423891581513715e-05
2.06;0.01;1.7051984402692704;3.9443336743882895e-05
2.07;0.01;1.7052379030761065;3.946280683608805e-05
2.0799999999999996;0.01;1.7052773853780177;3.948230191119784e-05
2.0899999999999994;0.01;1.7053168872000346;3.950182201695185e-05
2.099999999999999;0.01;1.7053564085672375;3.952136720286603e-05
2.109999999999999;0.01;1.70539594950476;3.9540937522453135e-05
2.1199999999999988;0.01;1.705435510037784;3.956053302411888e-05
2.1299999999999986;0.01;1.705475090191546;3.958015376204216e-05
2.1399999999999983;0.01;1.7055146899913318;3.959979978573891e-05
2.149999999999998;0.01;1.7055543094624823;3.961947115049824e-05
2.159999999999998;0.01;1.7055939486303877;3.9639167905392014e-05
2.1699999999999977;0.01;1.705633607520493;3.965889010526524e-05
2.1799999999999975;0.01;1.7056732861582966;3.967863780363068e-05
2.1899999999999973;0.01;1.7057129845693495;3.969841105289085e-05
2.199999999999997;0.01;1.7057527027792565;3.971820990700259e-05
2.209999999999997;0.01;1.7057924408136762;3.9738034419700696e-05
2.2199999999999966;0.01;1.7058321986983205;3.9757884644275876e-05
2.2299999999999964;0.01;1.7058719764589572;3.977776063668337e-05
2.239999999999996;0.01;1.7059117741214078;3.979766245065797e-05
2.249999999999996;0.01;1.7059515917115475;3.981759013971242e-05
2.259999999999996;0.01;1.7059914292553089;3.9837543761356287e-05
2.2699999999999956;0.01;1.7060312867786767;3.985752336777004e-05
2.2799999999999954;0.01;1.7060711643076927;3.987752901601915e-05
2.289999999999995;0.01;1.7061110618684536;3.9897560760948636e-05
2.299999999999995;0.01;1.7061509794871121;3.991761865851373e-05
2.3099999999999947;0.01;1.7061909171898764;3.993770276422559e-05
2.3199999999999945;0.01;1.70623087500301;3.9957813133595366e-05
2.3299999999999943;0.01;1.7062708529528345;3.99779498245767e-05
2.339999999999994;0.01;1.7063108510657259;3.999811289134847e-05
2.349999999999994;0.01;1.7063508693681173;4.0018302391420235e-05
2.3599999999999937;0.01;1.706390907886499;4.003851838163541e-05
2.3699999999999934;0.01;1.706430966647418;4.0058760919059466e-05
2.3799999999999932;0.01;1.7064710456774776;4.0079030059647636e-05
2.389999999999993;0.01;1.7065111450033394;4.009932586179765e-05
2.399999999999993;0.01;1.7065512646517225;4.011964838301907e-05
2.4099999999999926;0.01;1.7065914046494013;4.0139997678823036e-05
2.4199999999999924;0.01;1.7066315650232111;4.016037380982773e-05
2.429999999999992;0.01;1.706671745800043;4.0180776831988396e-05
2.439999999999992;0.01;1.706711947006847;4.0201206803924805e-05
2.4499999999999917;0.01;1.7067521686706308;4.0221663783812645e-05
2.4599999999999915;0.01;1.706792410818462;4.024214783115987e-05
2.4699999999999913;0.01;1.7068326734774646;4.026265900258785e-05
2.479999999999991;0.01;1.7068729566748229;4.0283197358270684e-05
2.489999999999991;0.01;1.7069132604377795;4.030376295660609e-05
2.4999999999999907;0.01;1.7069535847936375;4.032435585799021e-05
2.5099999999999905;0.01;1.7069939297697574;4.0344976119932596e-05
2.5199999999999902;0.01;1.707034295393561;4.0365623803717554e-05
2.52999999999999;0.01;1.707074681692527;4.038629896596646e-05
2.53999999999999;0.01;1.7071150886941977;4.040700167062816e-05
2.5499999999999896;0.01;1.7071555164261734;4.04277319756563e-05
2.5599999999999894;0.01;1.707195964916114;4.044848994055883e-05
2.569999999999989;0.01;1.7072364341917408;4.0469275626842105e-05
2.579999999999989;0.01;1.7072769242808352;4.049008909445817e-05
2.5899999999999888;0.01;1.7073174352112406;4.051093040535747e-05
2.5999999999999885;0.01;1.7073579670108598;4.0531799619270004e-05
2.6099999999999883;0.01;1.7073985197076575;4.0552696797702126e-05
2.619999999999988;0.01;1.7074390933296595;4.057362200193815e-05
2.629999999999988;0.01;1.707479687904953;4.0594575293484425e-05
2.6399999999999877;0.01;1.7075203034616875;4.061555673451345e-05
2.6499999999999875;0.01;1.7075609400280738;4.0636566386309525e-05
2.6599999999999873;0.01;1.7076015976323848;4.065760431104515e-05
2.669999999999987;0.01;1.707642276302956;4.067867057111485e-05
2.679999999999987;0.01;1.7076829760681846;4.069976522869112e-05
2.6899999999999866;0.01;1.707723696956532;4.0720888347278716e-05
2.6999999999999864;0.01;1.7077644389965208;4.074203998882808e-05
2.709999999999986;0.01;1.7078052022167367;4.07632202159558e-05
2.719999999999986;0.01;1.7078459866458295;4.078442909283275e-05
2.7299999999999858;0.01;1.707886792312513;4.080566668340779e-05
2.7399999999999856;0.01;1.7079276192455626;4.0826933049631364e-05
2.7499999999999853;0.01;1.707968467473818;4.084822825545231e-05
2.759999999999985;0.01;1.7080093370261853;4.0869552367261974e-05
2.769999999999985;0.01;1.7080502279316319;4.0890905446566705e-05
2.7799999999999847;0.01;1.708091140219191;4.091228755909171e-05
2.7899999999999845;0.01;1.708132073917959;4.09336987681197e-05
2.7999999999999843;0.01;1.708173029057099;4.095513913981996e-05
2.809999999999984;0.01;1.7082140056658377;4.0976608738807485e-05
2.819999999999984;0.01;1.7082550037734678;4.0998107630141334e-05
2.8299999999999836;0.01;1.708296023409347;4.101963587910262e-05
2.8399999999999834;0.01;1.7083370646028984;4.1041193551416555e-05
2.849999999999983;0.01;1.7083781273836118;4.106278071347447e-05
2.859999999999983;0.01;1.708419211781041;4.1084397429225206e-05
2.869999999999983;0.01;1.7084603178248088;4.110604376772464e-05
2.8799999999999826;0.01;1.708501445544602;4.112771979314367e-05
2.8899999999999824;0.01;1.708542594970175;4.1149425572983844e-05
2.899999999999982;0.01;1.7085837661313494;4.1171161174524684e-05
2.909999999999982;0.01;1.7086249590580131;4.1192926663713436e-05
2.9199999999999817;0.01;1.7086661737801214;4.1214722108273705e-05
2.9299999999999815;0.01;1.7087074103276971;4.123654757570705e-05
2.9399999999999813;0.01;1.7087486687308313;4.1258403134181165e-05
2.949999999999981;0.01;1.7087899490196812;4.128028884986534e-05
2.959999999999981;0.01;1.7088312512244748;4.130220479359181e-05
2.9699999999999807;0.01;1.708872575375505;4.13241510301976e-05
2.9799999999999804;0.01;1.7089139215031368;4.1346127631847196e-05
2.9899999999999802;0.01;1.7089552896378009;4.1368134664043765e-05
2.99999999999998;0.01;1.7089966798099994;4.139017219850771e-05
3.00999999999998;0.01;1.7090380920503012;4.141224030185242e-05
3.0199999999999796;0.01;1.7090795263893468;4.143433904557625e-05
3.0299999999999794;0.01;1.7091209828578438;4.145646849695872e-05
3.039999999999979;0.01;1.709162461486572;4.1478628728164324e-05
3.049999999999979;0.01;1.70920396230638;4.150081980802689e-05
3.0599999999999787;0.01;1.7092454853481873;4.152304180737865e-05
3.0699999999999785;0.01;1.7092870306429826;4.154529479527547e-05
3.0799999999999783;0.01;1.7093285982218267;4.156757884410389e-05
3.089999999999978;0.01;1.7093701881158507;4.1589894024030016e-05
3.099999999999978;0.01;1.7094118003562568;4.1612240406108114e-05
3.1099999999999777;0.01;1.7094534349743187;4.163461806183655e-05
3.1199999999999775;0.01;1.7094950920013818;4.165702706315777e-05
3.1299999999999772;0.01;1.7095367714688627;4.167946748090401e-05
3.139999999999977;0.01;1.7095784734082509;4.170193938812794e-05
3.149999999999977;0.01;1.7096201978511079;4.172444285699406e-05
3.1599999999999766;0.01;1.7096619448290669;4.174697795900073e-05
3.1699999999999764;0.01;1.7097037143738354;4.1769544768532896e-05
3.179999999999976;0.01;1.709745506517193;4.179214335753301e-05
3.189999999999976;0.01;1.7097873212909913;4.1814773798387606e-05
3.1999999999999758;0.01;1.7098291587271581;4.18374361668139e-05
3.2099999999999755;0.01;1.7098499526306605;2.0793903502402955e-05
3.2199999999999753;0.01;1.7098609191061895;1.0966475529006203e-05
3.229999999999975;0.01;1.7098692221474798;8.303041290291802e-06
3.239999999999975;0.01;1.7098763316109493;7.1094634694901515e-06
3.2499999999999747;0.01;1.709882629343783;6.297732833671077e-06
3.2599999999999745;0.01;1.7098882632200465;5.633876263511084e-06
3.2699999999999743;0.01;1.7098933215890721;5.058369025645604e-06
3.279999999999974;0.01;1.7098978714552815;4.549866209346831e-06
3.289999999999974;0.01;1.7099019683968337;4.096941552234057e-06
3.2999999999999736;0.01;1.7099056601178477;3.6917210139986167e-06
3.3099999999999734;0.01;1.7099089882570708;3.3281392231021556e-06
3.319999999999973;0.01;1.709911989537925;3.001280854064703e-06
3.329999999999973;0.01;1.70991469658057;2.707042645155866e-06
3.3399999999999728;0.01;1.7099171385072505;2.44192668041876e-06
3.3499999999999726;0.01;1.709919341410836;2.202903585546423e-06
3.3599999999999723;0.01;1.7099213287290556;1.9873182195428996e-06
3.369999999999972;0.01;1.709923121551703;1.7928226474506204e-06
3.379999999999972;0.01;1.709924738878748;1.6173270449559851e-06
3.3899999999999717;0.01;1.709926197841352;1.4589626040617532e-06
3.3999999999999715;0.01;1.7099275138939563;1.3160526042277354e-06
3.4099999999999713;0.01;1.7099287009831479;1.187089191612145e-06
3.419999999999971;0.01;1.7099297716973507;1.0707142028554273e-06
3.429999999999971;0.01;1.7099307374003427;9.657029920173699e-07
3.4399999999999706;0.01;1.7099316083508578;8.70950515041713e-07
3.4499999999999704;0.01;1.7099323938100548;7.854591970168912e-07
3.45999999999997;0.01;1.7099331021382906;7.083282358433252e-07
3.46999999999997;0.01;1.709933740882374;6.387440834032532e-07
3.47999999999997;0.01;1.709934316854334;5.759719599041091e-07
3.4899999999999696;0.01;1.7099348362025408;5.193482068843736e-07
3.4999999999999694;0.01;1.7099353044759769;4.682734360272889e-07
3.509999999999969;0.01;1.7099357266823036;4.222063267889098e-07
3.519999999999969;0.01;1.7099361073403427;3.8065803908970963e-07
3.5299999999999687;0.01;1.7099364505275088;3.4318716601866583e-07
3.5399999999999685;0.01;1.7099367599226702;3.093951614907553e-07
3.5499999999999683;0.01;1.7099370388448818;2.789222115495704e-07
3.559999999999968;0.01;1.709937290288386;2.5144350424000095e-07
